;UUID;Title Geocat;All Keywords Geocat;Keyword BGDI;Bundesamt Geocat;Organisation Geocat;Published Geocat;TECHPUBLAYER;GDSKEY;REMARKS;HASWMTSSERVICE;HASWMSSERVICE;HASFREEWMSSERVICE;HASRAWPACKAGESERVICE;ISPUBLISHEDINAPI;ISPUBLISHEDINONLINEVIEWER
531;c0858914-d721-42a3-b856-a3b786d99762;Invasive gebietsfremde Pflanzen - Potentialkarte Syrische Seidenpflanze;Umwelt;no;BAFU;Bundesamt für Umwelt / Abteilung Biodiversität und Landschaft;yes;ch.bafu.neophyten-syrische_seidenpflanze;NEOPHYTEN;;False;True;True;True;True;True
532;d628a1a7-bd94-4789-906c-99b8abd06c45;Invasive gebietsfremde Pflanzen - Potentialkarte Kaukasus-Fettkraut;Umwelt, GEMET;no;BAFU;Bundesamt für Umwelt / Abteilung Arten, Ökosysteme, Landschaften;yes;ch.bafu.neophyten-kaukasus_fettkraut;NEOPHYTEN;;True;False;True;True;True;True
533;dc375985-e3c2-4d7e-a3c3-f13b91ef4a68;Invasive gebietsfremde Pflanzen - Potentialkarte Karolina-Haarnixe;Umwelt, GEMET;no;BAFU;Bundesamt für Umwelt / Abteilung Arten, Ökosysteme, Landschaften;yes;ch.bafu.neophyten-karolina_haarnixe;NEOPHYTEN;;True;False;True;True;True;True
534;ae20bec0-b123-41a3-b508-02d6c1303595;Invasive gebietsfremde Pflanzen - Potentialkarte Kanadische Wasserpest;Umwelt;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.neophyten-kanadische_wasserpest;NEOPHYTEN;;True;False;True;True;True;True
535;ef8df535-27b5-4031-a967-9e9b93befd8f;Invasive gebietsfremde Pflanzen - Potentialkarte Kanadische Goldrute;Umwelt;no;BAFU;Bundesamt für Umwelt / Abteilung Biodiversität und Landschaft;yes;ch.bafu.neophyten-kanadische_goldrute;NEOPHYTEN;;True;False;True;True;True;True
536;80daeffb-34ec-4c35-8b6c-b34bda79a3db;Invasive gebietsfremde Pflanzen - Potentialkarte Japanischer Staudenknöterich;Umwelt, GEMET;no;BAFU;Bundesamt für Umwelt / Abteilung Arten, Ökosysteme, Landschaften;yes;ch.bafu.neophyten-japanischer_staudenknoeterich;NEOPHYTEN;;True;False;True;True;True;True
537;fd69e7f3-22f7-4497-bb1f-4d21c892d9b2;Invasive gebietsfremde Pflanzen - Potentialkarte Igelgurke;Umwelt, GEMET;no;BAFU;Bundesamt für Umwelt / Abteilung Arten, Ökosysteme, Landschaften;yes;ch.bafu.neophyten-igelgurke;NEOPHYTEN;;True;False;True;True;True;True
538;e3935c69-5dbd-4196-9197-0f725d557845;Invasive gebietsfremde Pflanzen - Potentialkarte Herbst-Traubenkirsche;Umwelt, GEMET;no;BAFU;Bundesamt für Umwelt / Abteilung Arten, Ökosysteme, Landschaften;yes;ch.bafu.neophyten-herbst_traubenkirsche;NEOPHYTEN;;True;False;True;True;True;True
539;011f2b38-a7e3-49c9-a40f-99d5f0548928;Invasive gebietsfremde Pflanzen - Potentialkarte Henrys Geissblatt;Umwelt;no;BAFU;Bundesamt für Umwelt / Abteilung Biodiversität und Landschaft;yes;ch.bafu.neophyten-henrys_geissblatt;NEOPHYTEN;;True;False;True;True;True;True
540;ffdd90e3-55a6-4924-bf64-b9904f5d2437;Invasive gebietsfremde Pflanzen - Potentialkarte Haargurke;Umwelt, GEMET;no;BAFU;Bundesamt für Umwelt / Abteilung Arten, Ökosysteme, Landschaften;yes;ch.bafu.neophyten-haargurke;NEOPHYTEN;;True;False;True;True;True;True
541;208f375a-9bd6-4f1a-9228-8c200f0e4bbb;Invasive gebietsfremde Pflanzen - Potentialkarte Grosser Wassernabel;Umwelt, GEMET;no;BAFU;Bundesamt für Umwelt / Abteilung Arten, Ökosysteme, Landschaften;yes;ch.bafu.neophyten-grosser_wassernabel;NEOPHYTEN;;True;False;True;True;True;True
542;a554eed4-2a20-4d7e-a2ee-cc29832f4c46;Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, Mai;Aufbewahrungs- und Archivierungsplanung AAP - Bund, e-geo.ch, Erosion, Erosion, Erosionsschutz, Bodenerosion, Niederschlagserhöhung;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.niederschlagserosivitaet-mai;NIEDERSCHLAGSEROSIVITAET;;True;False;True;True;True;True
543;73d7de96-ba8c-4b89-946a-97733df8f4f9;Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, Oktober;Aufbewahrungs- und Archivierungsplanung AAP - Bund, e-geo.ch, Erosion, Erosion, Bodenerosion, Niederschlagserhöhung, Erosionsschutz;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.niederschlagserosivitaet-okt;NIEDERSCHLAGSEROSIVITAET;;True;False;True;True;True;True
544;389736f8-514d-4c68-8a9b-1533b97c0dd6;Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, August;Aufbewahrungs- und Archivierungsplanung AAP - Bund, e-geo.ch, Bodenerosion, Erosion, Erosion, Erosionsschutz, Niederschlagserhöhung;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.niederschlagserosivitaet-aug;NIEDERSCHLAGSEROSIVITAET;;True;False;True;True;True;True
545;d7470deb-cc45-404d-8977-85fbee610217;Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, November;Aufbewahrungs- und Archivierungsplanung AAP - Bund, e-geo.ch, Erosion, Erosion, Bodenerosion, Niederschlagserhöhung, Erosionsschutz;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.niederschlagserosivitaet-nov;NIEDERSCHLAGSEROSIVITAET;;True;False;True;True;True;True
546;aa833371-8fed-4cb6-bb1d-6053e8838021;Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, Dezember;Aufbewahrungs- und Archivierungsplanung AAP - Bund, e-geo.ch, Erosion, Erosion, Niederschlagserhöhung, Bodenerosion, Erosionsschutz;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.niederschlagserosivitaet-dez;NIEDERSCHLAGSEROSIVITAET;;True;False;True;True;True;True
547;053bcacc-0ae4-4e03-9a79-9e0ecb56cd77;Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, Februar;e-geo.ch, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Niederschlagserhöhung, Erosionsschutz, Erosion, Erosion, Bodenerosion;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.niederschlagserosivitaet-feb;NIEDERSCHLAGSEROSIVITAET;;True;False;True;True;True;True
548;1c8c4639-c783-4f76-954d-d0f82e07ed28;Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, Juni;e-geo.ch, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Erosion, Erosion, Erosionsschutz, Niederschlagserhöhung, Bodenerosion;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.niederschlagserosivitaet-jun;NIEDERSCHLAGSEROSIVITAET;;True;False;True;True;True;True
549;ca83b114-938b-4f52-8556-eb2844b4b00c;Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, Januar;e-geo.ch, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Niederschlagserhöhung, Erosionsschutz, Bodenerosion, Erosion, Erosion;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.niederschlagserosivitaet-jan;NIEDERSCHLAGSEROSIVITAET;;True;False;True;True;True;True
550;5eda53ff-5566-4a22-964c-7855583f6a81;Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, September;Aufbewahrungs- und Archivierungsplanung AAP - Bund, e-geo.ch, Erosion, Erosion, Erosionsschutz, Bodenerosion, Niederschlagserhöhung;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.niederschlagserosivitaet-sep;NIEDERSCHLAGSEROSIVITAET;;True;False;True;True;True;True
551;7fd70db8-3128-4734-99ac-b1cf46cfcad8;Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, Juli;Aufbewahrungs- und Archivierungsplanung AAP - Bund, e-geo.ch, Bodenerosion, Erosionsschutz, Erosion, Erosion, Niederschlagserhöhung;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.niederschlagserosivitaet-jul;NIEDERSCHLAGSEROSIVITAET;;True;False;True;True;True;True
552;42bdfe82-dd78-466c-acc5-146ac9651bb3;Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, April;Aufbewahrungs- und Archivierungsplanung AAP - Bund, e-geo.ch, Bodenerosion, Niederschlagserhöhung, Erosionsschutz, Erosion, Erosion;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.niederschlagserosivitaet-apr;NIEDERSCHLAGSEROSIVITAET;;True;False;True;True;True;True
553;c91931dd-73a0-47d0-aef2-7939625fa3b3;Monatliche Niederschlagserosivitätskarten (R-Faktor) der Schweiz in MJ mm ha⁻¹ h⁻¹ Monat⁻¹, März;Aufbewahrungs- und Archivierungsplanung AAP - Bund, e-geo.ch, Niederschlagserhöhung, Erosion, Erosion, Erosionsschutz, Bodenerosion;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.niederschlagserosivitaet-mrz;NIEDERSCHLAGSEROSIVITAET;;True;False;True;True;True;True
554;29139f7c-2b57-43de-b308-38666acfa0b9;Einzugsgebiete für die Notrufnummer 112 im Satellitennetz;opendata.swiss, Antenne, Mobiltelefonie, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-112_satellit;NOTRUFNUMMERN;;True;False;True;True;True;True
555;7f3287d8-6ae7-491c-b8e1-1d9f81b194b4;Notrufe per Gemeinde;opendata.swiss, Antenne, Mobiltelefonie, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf;NOTRUFNUMMERN;;True;False;True;True;True;True
556;415a014c-b3f6-40bd-8b38-c955e9e214e6;Einzugsgebiete für die Notrufnummer 112 im Festnetz;Versorgungswirtschaft und staatliche Dienste, Antenne, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Mobiltelefonie, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-112_festnetz;NOTRUFNUMMERN;;True;False;True;True;True;True
557;261dd9f1-3387-4bd9-b093-21cc7bf23970;Einzugsgebiete für die Notrufnummer 112 im Mobilnetz;Antenne, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Mobiltelefonie, opendata.swiss, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-112_mobilnetz;NOTRUFNUMMERN;;True;False;True;True;True;True
558;c883aaf2-3707-433f-a0d9-32f245f44eb9;Einzugsgebiete für die Notrufnummer 147 im Mobilnetz;Mobiltelefonie, Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss, Antenne, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-147_mobilnetz;NOTRUFNUMMERN;;True;False;True;True;True;True
559;33185a17-c810-41e0-aacd-3f3d44e410bd;Einzugsgebiete für die Notrufnummer 117 im Festnetz;Mobiltelefonie, opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Antenne, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-117_festnetz;NOTRUFNUMMERN;;True;False;True;True;True;True
560;c7baa23e-f09f-4940-a100-ab5321d67461;Einzugsgebiete für die Notrufnummer 118 im Mobilnetz;Antenne, Mobiltelefonie, opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-118_mobilnetz;NOTRUFNUMMERN;;True;False;True;True;True;True
561;b8bc1b3f-ea78-4254-b093-91d97894623d;Einzugsgebiete für die Notrufnummer 117 im Mobilnetz;Mobiltelefonie, Antenne, opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-117_mobilnetz;NOTRUFNUMMERN;;True;False;True;True;True;True
562;c2c6114c-707d-424d-a860-ffe4e22330c6;Einzugsgebiete für die Notrufnummer 143 im Mobilnetz;Antenne, opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Mobiltelefonie, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-143_mobilnetz;NOTRUFNUMMERN;;True;False;True;True;True;True
563;48964dfd-eaaa-4443-a281-6a91d6692073;Einzugsgebiete für die Notrufnummer 118 im Festnetz;opendata.swiss, Mobiltelefonie, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Antenne, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-118_festnetz;NOTRUFNUMMERN;;True;False;True;True;True;True
564;8eff7061-f805-4d8c-a37e-574f41e68869;Einzugsgebiete für die Notrufnummer 144 im Festnetz;Antenne, Mobiltelefonie, Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-144_festnetz;NOTRUFNUMMERN;;True;False;True;True;True;True
565;261f29ed-3043-4668-998e-a76c63b8e3e2;Einzugsgebiete für die Notrufnummer 144 im Mobilnetz;Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss, Antenne, Mobiltelefonie, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-144_mobilnetz;NOTRUFNUMMERN;;True;False;True;True;True;True
566;e8914fd0-4b48-4446-af8e-1afeea435060;Einzugsgebiete von Alarmzentralen 144;Versorgungswirtschaft und staatliche Dienste, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Mobiltelefonie, Antenne, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-144_zentral;NOTRUFNUMMERN;;True;False;True;True;True;True
567;5b41971f-599c-415e-9445-75b59f22a0bf;Einzugsgebiete von Alarmzentralen 143;Versorgungswirtschaft und staatliche Dienste, opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Antenne, Mobiltelefonie;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-143_zentral;NOTRUFNUMMERN;;True;False;True;True;True;True
568;cfad6c18-ac21-44d2-9eec-efb7f62a9be8;Einzugsgebiete von Alarmzentralen 118;Versorgungswirtschaft und staatliche Dienste, Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss, Mobiltelefonie, Antenne;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-118_zentral;NOTRUFNUMMERN;;True;False;True;True;True;True
569;1a30baed-509c-4fe2-b7a7-1bcd885e7827;Einzugsgebiete für die Notrufnummer 143 im Festnetz;Antenne, Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss, Mobiltelefonie, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-143_festnetz;NOTRUFNUMMERN;;True;False;True;True;True;True
570;5ee5430f-1bd8-4027-a3fa-9df0d716da61;Einzugsgebiete von Alarmzentralen 117;Versorgungswirtschaft und staatliche Dienste, Mobiltelefonie, Antenne, Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-117_zentral;NOTRUFNUMMERN;;True;False;True;True;True;True
571;cb6d8528-ef3d-4412-8962-03f5ce6bfad3;Einzugsgebiete von Alarmzentralen 112;Versorgungswirtschaft und staatliche Dienste, Antenne, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Mobiltelefonie, opendata.swiss;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-112_zentral;NOTRUFNUMMERN;;True;False;True;True;True;True
572;30bb29fc-55ec-4c10-a504-dc650c135b09;Einzugsgebiete für die Notrufnummer 147 im Festnetz;Mobiltelefonie, Antenne, opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-147_festnetz;NOTRUFNUMMERN;;True;False;True;True;True;True
573;00347ff2-fc9d-4171-bc6d-5fe49658e80b;Einzugsgebiete von Alarmzentralen 147;Versorgungswirtschaft und staatliche Dienste, Mobiltelefonie, Antenne, opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.notruf-147_zentral;NOTRUFNUMMERN;;True;False;True;True;True;True
574;ea12e280-75cf-4b71-90f0-d2bcc9d7fdfa;Ökomorphologie Stufe F - Abschnitte;Vektor, Renaturierung, Umweltüberwachung;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.oekomorphologie-f_abschnitte;OEKOMORPHO_F;;True;False;True;False;True;True
575;5742b03b-d567-4acb-a84d-a3069faaa396;Ökomorphologie Stufe F - Bauwerke;Vektor, Renaturierung, Umweltüberwachung;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.oekomorphologie-f_bauwerke;OEKOMORPHO_F;;True;False;True;False;True;True
576;1ec44d95-573a-489c-9a57-7bc278cc6792;Ökomorphologie Stufe F - Abstürze;Vektor, Renaturierung, Umweltüberwachung;no;BAFU;Bundesamt für Umwelt;yes;ch.bafu.oekomorphologie-f_abstuerze;OEKOMORPHO_F;;True;False;True;False;True;True
577;61a79435-b986-495e-b3ea-fe97c4abd558;ÖV-Güteklassen ARE;Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss, Erschliessung (Bauland), Öffentlicher Verkehr, Verkehrsnetze;no;ARE;Bundesamt für Raumentwicklung;yes;ch.are.gueteklassen_oev;OEV_GUETEKLASSEN;;True;False;True;True;True;True
579;b1fb8e29-8387-4081-9976-022ff925823b;Schweizerischer Nationalpark und Pärke von nationaler Bedeutung (Zonierung);Umwelt, Schutzgebiete, opendata.swiss;no;BAFU;Bundesamt für Umwelt / Abteilung Biodiversität und Landschaft;yes;ch.bafu.schutzgebiete-paerke_nationaler_bedeutung;PAERKE;;True;False;True;True;True;True
580;bc4bd921-cec6-4f29-a784-29049c9f8026;Schweizerischer Nationalpark und Pärke von nationaler Bedeutung (Perimeter);Umwelt, Schutzgebiete, opendata.swiss;no;BAFU;Bundesamt für Umwelt / Abteilung Biodiversität und Landschaft;yes;ch.bafu.schutzgebiete-paerke_nationaler_bedeutung_perimeter;PAERKE;;True;False;True;True;True;True
581;30c41be6-0f35-4caa-aeda-45f8705911fb;Strecke Patrouille des Glaciers (A Rennen);Militärische Aktivitäten;no;Verteidigung;Militärkartografie / Bundesamt für Landestopografie swisstopo;yes;ch.vbs.patrouilledesglaciers-a_rennen;PDG;;True;False;True;True;True;True
582;64d14c1a-25bb-4bf5-bad3-057823a334ef;Strecke Patrouille des Glaciers (Z Rennen);Militärische Aktivitäten;no;Verteidigung;Militärkartografie / Bundesamt für Landestopografie swisstopo;yes;ch.vbs.patrouilledesglaciers-z_rennen;PDG;;True;False;True;True;True;True
583;71d087ef-6531-4131-98ea-88ff655d8a63;Hinweiskarte der potenziellen Permafrostverbreitung;Aufbewahrungs- und Archivierungsplanung AAP - Bund, Naturrisiko, Permafrost-Ökosystem, Karte, Gebiete mit naturbedingten Risiken;no;BAFU;Abteilung Gefahrenprävention, Bundesamt für Umwelt;yes;ch.bafu.permafrost;PERMAFROST;;False;False;False;False;False;True
584;59d2f908-51ab-40f5-912b-c446b3c3994f;Blatteinteilung Landeskarte 1:200'000 Swiss Map Raster;Kartographie, Landeskarte, Planeinteilung, Geografische Bezeichnungen;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.pixelkarte-pk200.metadata;PK200_LV03;;False;False;True;False;True;True
585;5f75341e-2050-4ed9-a8de-ee7637490565;Landeskarte 1:200'000;Geländedarstellung, Topografische Karte, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Geobasisdaten, Landeskarte, opendata.swiss, Verkehrsnetz, Kartographie, Gewässer, Grenze, Relief, Geografische Bezeichnungen;no;swisstopo;Bundesamt für Landestopografie;yes;ch.swisstopo.pixelkarte-farbe-pk200.noscale;PK200_LV03;;True;False;True;True;True;True
586;972cd117-f1ed-4818-be14-233d89ab9fdf;Amtliches Ortschaftenverzeichnis mit Postleitzahl und Perimeter;Geobasisdienst, Ort, Postleitzahl PLZ, Amtliche Vermessung AV, e-geo.ch, Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss, Verwaltungseinheiten, Adressen;no;swisstopo;Géodésie et Direction fédérale des mensurations cadastrales;yes;ch.swisstopo-vd.ortschaftenverzeichnis_plz;PLZO;;False;False;True;True;True;True
587;e699f25c-b45a-4140-9687-905398d01f48;Projektierungszonen Eisenbahnanlagen OeREB;Öffentlicher Verkehr, Eisenbahn, Projektierungszone, ÖREB;no;BAV;Bundesamt für Verkehr;yes;ch.bav.projektierungszonen-eisenbahnanlagen.oereb;PROJEKTIERUNGSZONEN_EISENB;empty layer: no data. Published in Oereb Feature Service only!;False;False;True;True;True;False
588;d76d6e8d-c6ac-40f3-92c0-2a953cb99d9f;Projektierungszonen Flughafenanlagen;Aufbewahrungs- und Archivierungsplanung AAP - Bund, opendata.swiss, Geobasisdaten, Zonenplan, Flughafen, Zoneneinteilung, Bewirtschaftungsgebiete/Schutzgebiete/geregelte Gebiete und Berichterstattungseinheiten, Verkehrsnetze;no;BAZL;Bundesamt für Zivilluftfahrt;yes;ch.bazl.projektierungszonen-flughafenanlagen;PROJEKTIERUNGSZONEN_FLUGHAFENANLAGEN;;True;False;True;True;True;True
589;f3eed58a-a235-4b90-9e4c-d298c1165a5f;Projektierungszonen Flughafenanlagen OeREB;Flughafen, Zoneneinteilung, ÖREB, Zonenplan, Verkehrsnetze, Bewirtschaftungsgebiete/Schutzgebiete/geregelte Gebiete und Berichterstattungseinheiten;no;BAZL;Bundesamt für Zivilluftfahrt;yes;ch.bazl.projektierungszonen-flughafenanlagen.oereb;PROJEKTIERUNGSZONEN_FLUGHAFENANLAGEN;;False;False;True;True;True;False
590;3a780f0b-3d60-4040-b2d7-c68c935666a0;Projektierungszonen Nationalstrassen OeREB;ÖREB, Nationalstrasse, Projektierungszone;no;ASTRA;Bundesamt für Strassen;yes;ch.astra.projektierungszonen-nationalstrassen.oereb;PROJEKTIERUNGSZONEN_NATSTR;empty layer: no data. Published in Oereb Feature Service only!;False;False;True;True;True;False
591;db4b251f-d431-457d-9ed6-4abf59d2a54a;Pro Natura Naturschutzgebiete;Umwelt;no;BAFU;Pro Natura;yes;ch.pronatura.naturschutzgebiete;PRONATURA_NATURSCHUTZGEBIETE;;True;False;True;False;True;True
592;8a69330f-c6db-4c56-bedc-d244542ad86c;Pro Natura Waldreservate;Umwelt;no;BAFU;Pro Natura;yes;ch.pronatura.waldreservate;PRONATURA_WALDRESERVATE;;True;False;True;False;True;True
593;80a307f9-c24b-4ec2-adab-9e0c9e251f88;Datenbank Querprofile (QP) - Vermessungsabschnitt;Umwelt;no;BAFU;Abteilung Gefahrenprävention, Bundesamt für Umwelt;yes;ch.bafu.wasserbau-vermessungsstrecken;QUERPROFILE_FLUSSVERMESSUNG;;True;False;True;True;True;True
594;a5bdee12-cbec-4fbd-ba88-91f0d4ae8c10;Datenbank Querprofile (QP) - Querprofilachse;Umwelt;no;BAFU;Abteilung Gefahrenprävention, Bundesamt für Umwelt;yes;ch.bafu.wasserbau-querprofilmarken;QUERPROFILE_FLUSSVERMESSUNG;;True;False;True;True;True;True
595;60a2fcd0-3a04-4fea-9bae-c3e0f9b31604;Lokale/regionale Versorgungsgebiete Radio;opendata.swiss, Aufbewahrungs- und Archivierungsplanung AAP - Bund, Fernsehen, Radio, Versorgungsbereich, Versorgungswirtschaft und staatliche Dienste;no;BAKOM;Bundesamt für Kommunikation;yes;ch.bakom.versorgungsgebiet-ukw;RADIO_TV_VERSORGUNGSGEB;;True;False;True;True;True;True
